5.8228,9.0576,5.8228,7.1167,5.1758,7.1167,4.5288,4.5288,9.0576,4.5288,0.647,1.2939,1.2939,0,0.647,0,0,1.9409,0,0,0,1.2939,0,1.9409,0.647,1.2939,1.2939,0.647,1.2939,0.647,0.647,0,1.2939,0,0.647,0,0,1.9409,0.647,0,0,1.2939,0.647,0.647,0,0,1.2939,0,1.2939,1.9409,3.2349,0,0.647,0.647,0,0,0,0,0.647,0,0,1.2939,0,1.2939,0.647,0.647,0,0,1.9409,1.2939,0,0.647,0,1.2939,0,1.9409,0,0,0.647,0,0,0,1.2939,0,1.9409,0.647,0.647,0,0,0,0.647,2.5879,0.647,1.2939,0.647,1.2939,0,0,1.2939,0.647,0,0.647,0,0,0,1.2939,1.2939,0,1.2939,0,0.1051,0.1185,0.1294
10.2657,10.8695,6.6425,7.8502,1.2077,7.8502,1.2077,7.2463,10.8695,1.2077,2.4154,1.2077,1.8116,0,1.2077,0.6039,0,1.2077,0.6039,0.6039,0,1.8116,1.2077,1.2077,0,1.8116,0.6039,0.6039,3.6232,0,2.4154,1.2077,0.6039,0.6039,0,0,0,1.2077,0.6039,0,0.6039,3.0193,0.6039,1.2077,0,0,0,0.6039,1.8116,0,0.6039,0,0,0,0,0,0,0.6039,0,0,0.6039,2.4154,0.6039,1.2077,0,1.2077,0,0,1.2077,0.6039,0,0,0.6039,0.6039,0,0,0,0,0,0,1.8116,0.6039,0.6039,0.6039,0,1.2077,0,1.8116,0.6039,0,1.2077,0,0.6039,2.4154,0,3.0193,0.6039,1.2077,1.8116,0,0,0.6039,0,0,0,0,0,0,0.6039,0,0.1106,0.1527,0.1328
2.9972,10.1904,2.9972,9.591,1.1989,9.591,1.7983,8.3921,10.1904,1.7983,0,0,0,0,0,0.5994,0.5994,0.5994,0.5994,0,0.5994,4.7955,0.5994,1.1989,0,0.5994,0,0.5994,1.1989,0.5994,0,0,0,0,0.5994,1.1989,0,0.5994,0.5994,0,1.1989,1.7983,0.5994,3.5966,0,0,0.5994,0.5994,0.5994,0.5994,0,0,0,0,0,0.5994,0,0.5994,0,0,0,1.7983,0.5994,1.1989,0,2.9972,0.5994,0.5994,1.1989,0.5994,0,0,0,0.5994,0,0.5994,0,0,0.5994,0,1.1989,0.5994,1.1989,0.5994,0.5994,0.5994,0,2.9972,0.5994,0,0,1.1989,0,1.7983,0,1.7983,0,0.5994,4.7955,0,0,0,0,0.5994,0,0.5994,0,0.5994,0,0,0.1199,0.1305,0.1502
7.3523,6.8271,5.2516,11.0284,6.8271,11.0284,2.6258,4.7265,6.8271,2.6258,1.0503,0,1.0503,1.0503,1.5755,1.5755,0,1.0503,0,0,0,0.5252,0,0,1.5755,2.1006,0,0,2.1006,0.5252,1.5755,0.5252,0.5252,0,0.5252,0.5252,0,0.5252,0,0.5252,1.5755,1.0503,1.5755,3.151,0,1.0503,0,0,2.1006,0.5252,2.1006,0.5252,0.5252,0,0.5252,0.5252,0.5252,1.0503,1.0503,0,0,2.6258,1.0503,2.1006,0.5252,3.151,0.5252,0.5252,0,0.5252,0,0.5252,0,0.5252,0,0.5252,0,0.5252,0.5252,0,1.0503,0.5252,0,0.5252,1.5755,0.5252,0,0.5252,0,0,0,0,0.5252,2.6258,0.5252,1.0503,0.5252,0.5252,0.5252,0.5252,0,0.5252,0,1.0503,0,0,1.0503,0,0,0,0.117,0.1834,0.1745
8.2839,10.6508,4.142,8.8756,4.7337,8.8756,3.5503,2.9585,10.6508,3.5503,1.1834,1.1834,0.5917,0,1.7751,1.1834,0.5917,0.5917,0.5917,0.5917,1.1834,2.9585,0,1.1834,0,2.3668,0.5917,0,2.3668,0,1.1834,1.1834,0.5917,0,0,0,0,0.5917,0.5917,0,1.1834,1.7751,0,2.3668,0,0,0.5917,0.5917,2.3668,0,1.1834,0.5917,0.5917,0,0,0,0,0,0.5917,1.1834,0,1.1834,0,2.3668,0,2.3668,0.5917,0.5917,1.1834,0.5917,0.5917,1.1834,0,0.5917,1.1834,0,0,0,0,0,0.5917,0,0.5917,0.5917,0,0.5917,0.5917,0,0,0,0.5917,0,1.1834,1.1834,1.1834,1.7751,0.5917,0,2.9585,1.1834,0,0.5917,0.5917,0.5917,0.5917,0.5917,0,0.5917,0,0,0.1045,0.1388,0.165
5.5647,8.9035,4.4518,12.2424,2.2259,12.2424,5.0082,2.2259,8.9035,5.0082,0.5565,0.5565,0.5565,0.5565,0.5565,1.6694,0.5565,0,0.5565,0,0.5565,2.7824,0,0.5565,0,2.2259,0,0,1.1129,1.6694,1.1129,0.5565,0,1.6694,0,0.5565,0,0.5565,0,0,0.5565,1.6694,1.6694,2.7824,0,0,1.1129,0,2.7824,1.6694,1.1129,0,0,0,0.5565,0,0.5565,0,0,0,1.6694,1.6694,1.1129,2.2259,0,2.7824,1.1129,0.5565,0,1.1129,0,0,0.5565,1.1129,0,1.6694,0,0,1.6694,0,0,0,0.5565,0,0,0,0.5565,0.5565,0,0.5565,0,1.1129,0,1.6694,0,2.2259,0,0.5565,2.7824,0,0,0,0,1.6694,1.1129,1.1129,1.1129,0,0,0,0.1375,0.1405,0.1655
6.6443,4.0888,6.6443,14.822,1.5333,14.822,3.0666,2.0444,4.0888,3.0666,2.0444,1.0222,1.0222,0.5111,0.5111,0.5111,0.5111,0,0,0.5111,0.5111,0,0,0.5111,0,1.5333,0,0,1.0222,0.5111,0.5111,0,1.0222,2.0444,0,2.0444,0,1.0222,0,0,1.5333,1.0222,1.5333,5.111,0,2.5555,1.0222,0.5111,1.5333,0,0.5111,0,1.0222,0,0,0,0,0,0,0,1.0222,1.0222,0.5111,3.0666,0.5111,5.6221,1.0222,0.5111,0.5111,0.5111,0,1.0222,0,0.5111,0,0,0.5111,0,1.0222,0,0,0,1.0222,0.5111,0,0.5111,0,0,0,0,0.5111,0,0,1.0222,0.5111,1.0222,0,0,0,1.0222,0,0,0.5111,1.0222,0,1.0222,0,0,0,0.5111,0.1308,0.1677,0.1903
6.7124,7.2718,3.3562,11.1874,3.9156,11.1874,1.6781,6.7124,7.2718,1.6781,1.6781,0.5594,1.1187,0.5594,1.1187,0.5594,0,1.1187,0,0,0,2.2375,0,0,0.5594,4.4749,0,0,0,0,0,0.5594,1.1187,0.5594,0,0,0,1.1187,0,0,0.5594,0.5594,0,2.7968,0.5594,1.1187,0.5594,0.5594,4.4749,0,0.5594,0.5594,0,1.1187,0,0.5594,0,0,0.5594,0,1.6781,2.2375,0,1.6781,0.5594,2.7968,0.5594,0,0,1.6781,0,0,0,1.6781,0,0,0,0,0,0,1.1187,0.5594,0.5594,0,0.5594,0.5594,0.5594,2.7968,0,0,0.5594,0,0.5594,2.2375,0.5594,0.5594,0,0.5594,2.2375,0,0,0,0,0.5594,0,0.5594,0,0.5594,0,0,0.1212,0.1495,0.1699
11.6102,8.1271,2.322,7.5466,8.1271,7.5466,2.9025,4.6441,8.1271,2.9025,3.4831,0.5805,0,0.5805,3.4831,1.161,0.5805,1.161,0.5805,0,1.7415,1.7415,0,1.7415,0.5805,0.5805,0.5805,0,1.161,0,0.5805,0,0.5805,0,0.5805,0,0,0,0,0,0.5805,2.9025,0.5805,1.161,0,0,0,1.161,0.5805,0.5805,3.4831,0.5805,0.5805,0,1.161,0,0.5805,0,1.7415,0,0,0.5805,0,2.322,0,1.161,0.5805,0,1.7415,1.161,0,1.161,0,1.161,0,0.5805,0,0,0,0,1.161,0,0.5805,0,0.5805,0.5805,0,1.7415,0,0,0,0,0,0.5805,1.161,2.9025,0.5805,0,1.7415,1.161,0.5805,0.5805,0,0,0.5805,0.5805,0,0,0.5805,0,0.098,0.1403,0.1812
6.0936,15.2339,1.8281,5.4842,4.2655,5.4842,3.6561,5.4842,15.2339,3.6561,0.6094,0.6094,0.6094,0,0.6094,1.8281,0,0.6094,1.2187,0,1.2187,6.0936,0,1.8281,0.6094,0.6094,1.2187,0.6094,2.4374,0.6094,1.2187,0,0,0.6094,0,0,0,0,0,0,0.6094,3.0468,0,0.6094,0,0,0,0,0.6094,0.6094,0.6094,1.2187,0,0,0.6094,0,0,0.6094,1.2187,0,0,0.6094,0.6094,0,0,0,0.6094,1.8281,1.8281,0,0,1.2187,0.6094,0,0,0.6094,0.6094,0,0.6094,0,0,0.6094,0,1.2187,1.2187,0,0.6094,0.6094,0.6094,0.6094,1.2187,1.2187,0,0.6094,1.2187,2.4374,0.6094,0.6094,5.4842,1.2187,0,0.6094,0,0.6094,0,0,0,0.6094,1.2187,0.6094,0.1253,0.1429,0.1224
