0.3376,0.5252,0.3376,0.4126,0.3001,0.4126,0.2626,0.2626,0.5252,0.2626,0.0375,0.075,0.075,0.0,0.0375,0.0,0.0,0.1125,0.0,0.0,0.0,0.075,0.0,0.1125,0.0375,0.075,0.075,0.0375,0.075,0.0375,0.0375,0.0,0.075,0.0,0.0375,0.0,0.0,0.1125,0.0375,0.0,0.0,0.075,0.0375,0.0375,0.0,0.0,0.075,0.0,0.075,0.1125,0.1876,0.0,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.075,0.0,0.075,0.0375,0.0375,0.0,0.0,0.1125,0.075,0.0,0.0375,0.0,0.075,0.0,0.1125,0.0,0.0,0.0375,0.0,0.0,0.0,0.075,0.0,0.1125,0.0375,0.0375,0.0,0.0,0.0,0.0375,0.1501,0.0375,0.075,0.0375,0.075,0.0,0.0,0.075,0.0375,0.0,0.0375,0.0,0.0,0.0,0.075,0.075,0.0,0.075,0.0,0.0375,0.0375,0.1125,0.0375,0.0,0.0375,0.0375,0.0375,0.0,0.0,0.0,0.1125,0.0,0.1125,0.0375,0.0375,0.075,0.0375,0.0,0.1125,0.075,0.0,0.0,0.0,0.1501,0.0,0.0,0.0375,0.0375,0.0,0.0,0.0,0.075,0.0,0.0,0.2251,0.0375,0.0,0.0375,0.0375,0.0375,0.075,0.075,0.0,0.0375,0.0,0.0,0.0375,0.0375,0.0,0.0375,0.1125,0.0,0.075,0.0375,0.0,0.0375,0.0,0.1125,0.0,0.0,0.0375,0.0,0.0,0.0,0.0375,0.0,0.0,0.1125,0.075,0.1125,0.0,0.0,0.0375,0.0,0.0375,0.0,0.0375,0.0,0.0,0.0,0.075,0.075,0.075,0.0375,0.0,0.075,0.0375,0.1125,0.0375,0.0,0.075,0.0,0.075,0.0,0.0375,0.0,0.0,0.075,0.0,0.0305,0.0344,0.0375,0.0371,0.0514,0.0552,0.0475,0.0596,0.0524,0.0545,0.0502,0.0492,0.0507,0.0456,0.0483,0.0428,0.0577,0.0515,0.0515,0.0548
0.5883,0.623,0.3807,0.4499,0.0692,0.4499,0.0692,0.4153,0.623,0.0692,0.1384,0.0692,0.1038,0.0,0.0692,0.0346,0.0,0.0692,0.0346,0.0346,0.0,0.1038,0.0692,0.0692,0.0,0.1038,0.0346,0.0346,0.2077,0.0,0.1384,0.0692,0.0346,0.0346,0.0,0.0,0.0,0.0692,0.0346,0.0,0.0346,0.173,0.0346,0.0692,0.0,0.0,0.0,0.0346,0.1038,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0,0.0346,0.1384,0.0346,0.0692,0.0,0.0692,0.0,0.0,0.0692,0.0346,0.0,0.0,0.0346,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.1038,0.0346,0.0346,0.0346,0.0,0.0692,0.0,0.1038,0.0346,0.0,0.0692,0.0,0.0346,0.1384,0.0,0.173,0.0346,0.0692,0.1038,0.0,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.173,0.0346,0.0346,0.0346,0.0346,0.0,0.0,0.1038,0.1038,0.0,0.1038,0.0346,0.0346,0.173,0.0,0.1038,0.0,0.0346,0.1384,0.0,0.0346,0.0,0.0,0.0,0.0,0.173,0.0,0.1038,0.0692,0.0,0.0692,0.0346,0.0692,0.0,0.0,0.0692,0.0346,0.0692,0.1038,0.0,0.0,0.0,0.0692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077,0.0346,0.0,0.0,0.0,0.0,0.0,0.173,0.0346,0.0,0.0346,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.0,0.1038,0.1384,0.0346,0.0,0.0346,0.0692,0.0346,0.0,0.0,0.0,0.0346,0.1384,0.0692,0.2077,0.0,0.0,0.0,0.1038,0.0346,0.0346,0.0,0.0,0.0346,0.0,0.0,0.0346,0.0,0.0,0.0,0.0,0.0317,0.0438,0.0381,0.0534,0.0432,0.0307,0.0464,0.0481,0.044,0.0512,0.0444,0.044,0.0572,0.0598,0.0634,0.0623,0.0557,0.051,0.0474,0.0496
0.1851,0.6295,0.1851,0.5925,0.0741,0.5925,0.1111,0.5184,0.6295,0.1111,0.0,0.0,0.0,0.0,0.0,0.037,0.037,0.037,0.037,0.0,0.037,0.2962,0.037,0.0741,0.0,0.037,0.0,0.037,0.0741,0.037,0.0,0.0,0.0,0.0,0.037,0.0741,0.0,0.037,0.037,0.0,0.0741,0.1111,0.037,0.2222,0.0,0.0,0.037,0.037,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.0,0.0,0.1111,0.037,0.0741,0.0,0.1851,0.037,0.037,0.0741,0.037,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.0,0.037,0.0,0.0741,0.037,0.0741,0.037,0.037,0.037,0.0,0.1851,0.037,0.0,0.0,0.0741,0.0,0.1111,0.0,0.1111,0.0,0.037,0.2962,0.0,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.037,0.0,0.0,0.037,0.037,0.0,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.1851,0.037,0.1481,0.037,0.1111,0.0,0.0,0.0741,0.037,0.0,0.037,0.0,0.0,0.0,0.0741,0.0,0.0741,0.0,0.0,0.0741,0.037,0.0,0.2222,0.0,0.0,0.037,0.0741,0.1111,0.0,0.0,0.037,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0741,0.0,0.2222,0.0,0.0741,0.1111,0.037,0.0,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.037,0.037,0.0,0.037,0.1111,0.037,0.1481,0.0741,0.037,0.037,0.1481,0.037,0.0741,0.0,0.037,0.037,0.0741,0.1851,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.037,0.0403,0.0464,0.049,0.048,0.0465,0.0444,0.0455,0.0439,0.0475,0.0451,0.057,0.0514,0.0531,0.052,0.0555,0.0471,0.056,0.0466,0.0506
0.413,0.3835,0.295,0.6194,0.3835,0.6194,0.1475,0.2655,0.3835,0.1475,0.059,0.0,0.059,0.059,0.0885,0.0885,0.0,0.059,0.0,0.0,0.0,0.0295,0.0,0.0,0.0885,0.118,0.0,0.0,0.118,0.0295,0.0885,0.0295,0.0295,0.0,0.0295,0.0295,0.0,0.0295,0.0,0.0295,0.0885,0.059,0.0885,0.177,0.0,0.059,0.0,0.0,0.118,0.0295,0.118,0.0295,0.0295,0.0,0.0295,0.0295,0.0295,0.059,0.059,0.0,0.0,0.1475,0.059,0.118,0.0295,0.177,0.0295,0.0295,0.0,0.0295,0.0,0.0295,0.0,0.0295,0.0,0.0295,0.0,0.0295,0.0295,0.0,0.059,0.0295,0.0,0.0295,0.0885,0.0295,0.0,0.0295,0.0,0.0,0.0,0.0,0.0295,0.1475,0.0295,0.059,0.0295,0.0295,0.0295,0.0295,0.0,0.0295,0.0,0.059,0.0,0.0,0.059,0.0,0.0,0.0,0.0885,0.0,0.0295,0.0885,0.059,0.118,0.0295,0.0,0.0,0.0,0.0,0.0885,0.059,0.0295,0.0295,0.059,0.0295,0.059,0.0,0.0295,0.059,0.0,0.0295,0.0295,0.0295,0.059,0.0,0.0295,0.0295,0.0,0.059,0.0,0.0885,0.118,0.118,0.0295,0.059,0.0,0.059,0.059,0.0885,0.0295,0.0,0.0,0.059,0.1475,0.0,0.0295,0.0295,0.0,0.059,0.0885,0.059,0.118,0.0,0.0885,0.0,0.118,0.0295,0.059,0.0,0.0,0.0,0.059,0.0,0.059,0.0,0.0,0.0295,0.0,0.059,0.0295,0.0,0.059,0.059,0.0,0.0,0.0,0.059,0.0,0.0,0.118,0.0295,0.118,0.0,0.0,0.0,0.0295,0.0885,0.0,0.0,0.0295,0.0,0.0,0.0295,0.059,0.0,0.0,0.0295,0.0,0.0329,0.0515,0.049,0.0465,0.0473,0.0485,0.0531,0.054,0.0562,0.0502,0.0505,0.0452,0.045,0.0484,0.0486,0.0468,0.0471,0.0516,0.0518,0.0462
0.4838,0.622,0.2419,0.5183,0.2764,0.5183,0.2073,0.1728,0.622,0.2073,0.0691,0.0691,0.0346,0.0,0.1037,0.0691,0.0346,0.0346,0.0346,0.0346,0.0691,0.1728,0.0,0.0691,0.0,0.1382,0.0346,0.0,0.1382,0.0,0.0691,0.0691,0.0346,0.0,0.0,0.0,0.0,0.0346,0.0346,0.0,0.0691,0.1037,0.0,0.1382,0.0,0.0,0.0346,0.0346,0.1382,0.0,0.0691,0.0346,0.0346,0.0,0.0,0.0,0.0,0.0,0.0346,0.0691,0.0,0.0691,0.0,0.1382,0.0,0.1382,0.0346,0.0346,0.0691,0.0346,0.0346,0.0691,0.0,0.0346,0.0691,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0346,0.0346,0.0,0.0346,0.0346,0.0,0.0,0.0,0.0346,0.0,0.0691,0.0691,0.0691,0.1037,0.0346,0.0,0.1728,0.0691,0.0,0.0346,0.0346,0.0346,0.0346,0.0346,0.0,0.0346,0.0,0.0,0.0691,0.0691,0.0,0.0691,0.0346,0.0346,0.0346,0.0,0.1037,0.0346,0.1037,0.1037,0.0346,0.0691,0.0,0.1037,0.0346,0.0346,0.0691,0.0691,0.0346,0.0,0.0,0.0,0.0,0.0346,0.0346,0.0691,0.0691,0.0,0.0346,0.0346,0.0,0.1037,0.0346,0.1382,0.0346,0.0,0.1037,0.0346,0.0,0.0346,0.0,0.0346,0.1037,0.0346,0.0,0.0,0.0346,0.0,0.0691,0.1037,0.0346,0.0691,0.0346,0.1037,0.0346,0.0,0.0346,0.0346,0.0346,0.0346,0.0346,0.0346,0.0,0.0346,0.0,0.0,0.0346,0.0,0.0346,0.0691,0.0346,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0346,0.1382,0.0346,0.1037,0.0346,0.0346,0.0346,0.0691,0.1037,0.0346,0.0346,0.0346,0.0691,0.0346,0.0,0.0,0.0,0.0,0.0346,0.0,0.0305,0.0405,0.0482,0.0466,0.0522,0.0564,0.0566,0.0459,0.0453,0.0476,0.0419,0.0397,0.0407,0.0506,0.0522,0.0536,0.0533,0.0588,0.0559,0.049
0.3541,0.5666,0.2833,0.7791,0.1416,0.7791,0.3187,0.1416,0.5666,0.3187,0.0354,0.0354,0.0354,0.0354,0.0354,0.1062,0.0354,0.0,0.0354,0.0,0.0354,0.1771,0.0,0.0354,0.0,0.1416,0.0,0.0,0.0708,0.1062,0.0708,0.0354,0.0,0.1062,0.0,0.0354,0.0,0.0354,0.0,0.0,0.0354,0.1062,0.1062,0.1771,0.0,0.0,0.0708,0.0,0.1771,0.1062,0.0708,0.0,0.0,0.0,0.0354,0.0,0.0354,0.0,0.0,0.0,0.1062,0.1062,0.0708,0.1416,0.0,0.1771,0.0708,0.0354,0.0,0.0708,0.0,0.0,0.0354,0.0708,0.0,0.1062,0.0,0.0,0.1062,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0354,0.0354,0.0,0.0354,0.0,0.0708,0.0,0.1062,0.0,0.1416,0.0,0.0354,0.1771,0.0,0.0,0.0,0.0,0.1062,0.0708,0.0708,0.0708,0.0,0.0,0.0,0.0354,0.0,0.1062,0.0708,0.0,0.0708,0.0354,0.0,0.0354,0.0,0.0,0.0354,0.0,0.0708,0.0354,0.1771,0.0354,0.0354,0.0708,0.1062,0.0,0.0708,0.0354,0.0,0.0,0.1416,0.0,0.0,0.0354,0.0,0.1062,0.0708,0.0354,0.1416,0.0354,0.1771,0.0,0.0708,0.1416,0.0,0.0354,0.0,0.0,0.0,0.0354,0.0,0.0354,0.0,0.0354,0.0,0.0708,0.1062,0.0354,0.2479,0.0,0.0708,0.1062,0.0,0.0708,0.0708,0.0354,0.0354,0.0,0.0708,0.0,0.0,0.0354,0.0,0.0708,0.0708,0.0,0.0,0.0,0.0,0.0,0.0708,0.0354,0.0,0.0,0.0354,0.0354,0.1416,0.0354,0.1062,0.0,0.0708,0.0354,0.0354,0.0354,0.0,0.0354,0.0354,0.0354,0.0708,0.0354,0.0,0.0,0.0,0.0708,0.0354,0.0437,0.0447,0.0527,0.0504,0.0465,0.0435,0.0498,0.0506,0.0472,0.0496,0.0419,0.0479,0.0493,0.0501,0.0513,0.0587,0.0507,0.0457,0.051,0.0393
0.3696,0.2275,0.3696,0.8246,0.0853,0.8246,0.1706,0.1137,0.2275,0.1706,0.1137,0.0569,0.0569,0.0284,0.0284,0.0284,0.0284,0.0,0.0,0.0284,0.0284,0.0,0.0,0.0284,0.0,0.0853,0.0,0.0,0.0569,0.0284,0.0284,0.0,0.0569,0.1137,0.0,0.1137,0.0,0.0569,0.0,0.0,0.0853,0.0569,0.0853,0.2843,0.0,0.1422,0.0569,0.0284,0.0853,0.0,0.0284,0.0,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0569,0.0569,0.0284,0.1706,0.0284,0.3128,0.0569,0.0284,0.0284,0.0284,0.0,0.0569,0.0,0.0284,0.0,0.0,0.0284,0.0,0.0569,0.0,0.0,0.0,0.0569,0.0284,0.0,0.0284,0.0,0.0,0.0,0.0,0.0284,0.0,0.0,0.0569,0.0284,0.0569,0.0,0.0,0.0,0.0569,0.0,0.0,0.0284,0.0569,0.0,0.0569,0.0,0.0,0.0,0.0284,0.0284,0.0569,0.0284,0.1422,0.0,0.0284,0.0284,0.0,0.0284,0.0284,0.0569,0.0284,0.0,0.0569,0.0,0.0284,0.0284,0.0,0.0,0.0284,0.0,0.0284,0.0569,0.0853,0.0284,0.0569,0.0569,0.0569,0.0,0.0,0.1137,0.0284,0.0853,0.2559,0.0,0.2275,0.0,0.0284,0.0569,0.0,0.0284,0.0,0.0,0.0,0.0,0.0569,0.0,0.0,0.0,0.0,0.1137,0.0284,0.0853,0.1137,0.0569,0.2559,0.0569,0.0,0.0569,0.0284,0.0,0.0284,0.0,0.0569,0.0,0.0,0.0,0.0,0.0284,0.0569,0.0284,0.0284,0.0,0.0,0.0,0.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0569,0.0284,0.0,0.0569,0.0,0.0284,0.0284,0.0284,0.0,0.0,0.0569,0.0569,0.0,0.0284,0.0,0.0,0.0284,0.0,0.0364,0.0467,0.0529,0.0398,0.0314,0.0423,0.0531,0.054,0.0489,0.0485,0.0532,0.057,0.0528,0.0515,0.0496,0.0497,0.0576,0.0493,0.0516,0.0454
0.3682,0.3989,0.1841,0.6137,0.2148,0.6137,0.0921,0.3682,0.3989,0.0921,0.0921,0.0307,0.0614,0.0307,0.0614,0.0307,0.0,0.0614,0.0,0.0,0.0,0.1227,0.0,0.0,0.0307,0.2455,0.0,0.0,0.0,0.0,0.0,0.0307,0.0614,0.0307,0.0,0.0,0.0,0.0614,0.0,0.0,0.0307,0.0307,0.0,0.1534,0.0307,0.0614,0.0307,0.0307,0.2455,0.0,0.0307,0.0307,0.0,0.0614,0.0,0.0307,0.0,0.0,0.0307,0.0,0.0921,0.1227,0.0,0.0921,0.0307,0.1534,0.0307,0.0,0.0,0.0921,0.0,0.0,0.0,0.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0614,0.0307,0.0307,0.0,0.0307,0.0307,0.0307,0.1534,0.0,0.0,0.0307,0.0,0.0307,0.1227,0.0307,0.0307,0.0,0.0307,0.1227,0.0,0.0,0.0,0.0,0.0307,0.0,0.0307,0.0,0.0307,0.0,0.0,0.0614,0.0614,0.0307,0.0,0.0,0.0921,0.0,0.0921,0.0307,0.0,0.0307,0.0921,0.0,0.0614,0.0,0.1227,0.0307,0.0,0.0,0.0614,0.0307,0.0614,0.0,0.0614,0.0,0.0,0.0,0.0307,0.0,0.0,0.0307,0.0307,0.0,0.1841,0.1227,0.0614,0.0,0.0614,0.1227,0.0,0.0,0.0,0.0,0.0614,0.0307,0.0614,0.0307,0.0,0.0,0.0,0.0921,0.0614,0.0,0.1534,0.0307,0.1841,0.0,0.0307,0.0614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0614,0.0,0.0307,0.0,0.0614,0.0307,0.0307,0.0614,0.0,0.0921,0.0,0.0307,0.0307,0.0614,0.0614,0.0614,0.0,0.0307,0.0307,0.0307,0.0921,0.0,0.0307,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0,0.0332,0.041,0.0466,0.0446,0.0497,0.057,0.0554,0.0506,0.0496,0.0465,0.0498,0.0478,0.046,0.0467,0.047,0.0459,0.0524,0.0469,0.0552,0.0576
0.6458,0.452,0.1292,0.4197,0.452,0.4197,0.1614,0.2583,0.452,0.1614,0.1937,0.0323,0.0,0.0323,0.1937,0.0646,0.0323,0.0646,0.0323,0.0,0.0969,0.0969,0.0,0.0969,0.0323,0.0323,0.0323,0.0,0.0646,0.0,0.0323,0.0,0.0323,0.0,0.0323,0.0,0.0,0.0,0.0,0.0,0.0323,0.1614,0.0323,0.0646,0.0,0.0,0.0,0.0646,0.0323,0.0323,0.1937,0.0323,0.0323,0.0,0.0646,0.0,0.0323,0.0,0.0969,0.0,0.0,0.0323,0.0,0.1292,0.0,0.0646,0.0323,0.0,0.0969,0.0646,0.0,0.0646,0.0,0.0646,0.0,0.0323,0.0,0.0,0.0,0.0,0.0646,0.0,0.0323,0.0,0.0323,0.0323,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.0323,0.0646,0.1614,0.0323,0.0,0.0969,0.0646,0.0323,0.0323,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0323,0.0,0.1292,0.0646,0.0323,0.0646,0.1937,0.0646,0.0,0.0646,0.0323,0.0,0.0646,0.1614,0.0,0.0969,0.0323,0.0323,0.0323,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0,0.0323,0.0,0.0323,0.0,0.0,0.0,0.0646,0.0323,0.0646,0.0323,0.0646,0.0646,0.0323,0.0323,0.0,0.0,0.1937,0.0323,0.0323,0.0323,0.0,0.0646,0.0323,0.0,0.0646,0.0,0.0323,0.0646,0.0,0.0646,0.0323,0.0969,0.0,0.0323,0.0969,0.0,0.0,0.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0646,0.0969,0.0,0.0,0.0323,0.0323,0.0323,0.0,0.0323,0.0323,0.0,0.0,0.0,0.0,0.0646,0.0646,0.0323,0.0323,0.0323,0.1614,0.0646,0.0323,0.0323,0.0,0.0323,0.0,0.0323,0.0,0.0,0.0323,0.0,0.0273,0.039,0.0504,0.0606,0.064,0.0596,0.0545,0.0489,0.0396,0.0417,0.0453,0.0486,0.0503,0.0479,0.043,0.0479,0.0488,0.0467,0.0522,0.0515
0.4284,1.0711,0.1285,0.3856,0.2999,0.3856,0.2571,0.3856,1.0711,0.2571,0.0428,0.0428,0.0428,0.0,0.0428,0.1285,0.0,0.0428,0.0857,0.0,0.0857,0.4284,0.0,0.1285,0.0428,0.0428,0.0857,0.0428,0.1714,0.0428,0.0857,0.0,0.0,0.0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0428,0.2142,0.0,0.0428,0.0,0.0,0.0,0.0,0.0428,0.0428,0.0428,0.0857,0.0,0.0,0.0428,0.0,0.0,0.0428,0.0857,0.0,0.0,0.0428,0.0428,0.0,0.0,0.0,0.0428,0.1285,0.1285,0.0,0.0,0.0857,0.0428,0.0,0.0,0.0428,0.0428,0.0,0.0428,0.0,0.0,0.0428,0.0,0.0857,0.0857,0.0,0.0428,0.0428,0.0428,0.0428,0.0857,0.0857,0.0,0.0428,0.0857,0.1714,0.0428,0.0428,0.3856,0.0857,0.0,0.0428,0.0,0.0428,0.0,0.0,0.0,0.0428,0.0857,0.0428,0.0,0.1285,0.0,0.0857,0.0,0.0428,0.0,0.0428,0.1285,0.0,0.0,0.3427,0.0,0.1714,0.0,0.0857,0.1714,0.0,0.2571,0.0428,0.0,0.0428,0.0,0.0,0.0,0.0428,0.0,0.0428,0.0,0.0,0.0428,0.0428,0.0,0.0,0.0428,0.0857,0.0,0.0428,0.0857,0.0428,0.0428,0.0428,0.0428,0.0428,0.0857,0.0428,0.0,0.0,0.0,0.0,0.0428,0.0,0.0,0.0,0.0,0.0,0.0428,0.0857,0.1285,0.0428,0.0428,0.1285,0.0428,0.0,0.0,0.0,0.0,0.0,0.0428,0.0,0.0428,0.1285,0.0,0.0428,0.0857,0.0428,0.0,0.0428,0.0,0.0,0.1714,0.1714,0.0428,0.0,0.0,0.0428,0.0428,0.1285,0.2999,0.1285,0.0,0.0428,0.0,0.0428,0.0428,0.0,0.0,0.0,0.1285,0.0,0.044,0.0503,0.043,0.0443,0.0507,0.0584,0.0508,0.0505,0.0497,0.053,0.0492,0.0444,0.0437,0.041,0.0435,0.0435,0.0482,0.0438,0.0547,0.0503
